Date;CGW_US;GEAE;GEGB;GESW;GRNSOLAR;GRNWIND;ICLN;MXEA;SPGTAQNT;VIX;Policy_un;BTC
25.04.2018;34.08;50.09;322.01;223.76;1334.05;1718.63;9.61;2019.46;5481.68;17.84;108.2137375;1046.72
24.04.2018;34.14;50.31;322.71;223.65;1329.07;1732.42;9.64;2019.42;5491.88;18.02;108.2137375;1081.87
23.04.2018;34.33;50.09;324.15;225.51;1307.93;1742.58;9.71;2023.54;5479.43;16.34;108.2137375;1055.67
20.04.2018;34.45;49.88;324.6;227.78;1331.01;1723.47;9.79;2010.49;5464.83;16.88;108.2137375;1023.37
19.04.2018;34.57;50.3;326.33;227.79;1337.76;1761.12;9.83;2021.08;5498.46;15.96;108.2137375;1000
18.04.2018;34.71;50.6;326.14;227.6;1361.06;1753.71;9.84;2014.79;5467.34;15.6;108.2137375;1040.54
17.04.2018;34.6725;50.78;324.13;225.09;1373.79;1767.71;9.75;2000.91;5434.84;15.25;108.2137375;1007.36
16.04.2018;34.34;51.24;323.7;225.01;1375.56;1769.74;9.68;2009.94;5471.5;16.56;108.2137375;1023.29
13.04.2018;34.12;52.0;319.0;225.47;1392.97;1763.2;9.74;1992.4;5443.0;17.41;108.2137375;1018.15
12.04.2018;34.04;52.29;321.01;221.59;1371.27;1752.08;9.83;1986.17;5501.01;18.49;108.2137375;1060.42
11.04.2018;33.92;52.01;318.53;223.7;1393.3;1747.35;9.7844;1981.98;5500.67;20.24;108.2137375;1002.33
10.04.2018;34.065;51.95;315.16;220.82;1399.6;1740.12;9.81;1982.09;5499.89;20.47;108.2137375;956.58
09.04.2018;33.8272;52.26;318.94;222.26;1380.49;1769.05;9.75;2006.16;5490.46;21.77;108.2137375;923.96
06.04.2018;33.67;52.55;320.1;222.82;1382.3;1785.42;9.62;2014.52;5503.25;21.49;108.2137375;918.77
05.04.2018;34.03;53.02;320.33;225.01;1384.09;1809.73;9.755;2023.03;5505.96;18.94;108.2137375;888.15
04.04.2018;33.82;53.47;319.61;224.93;1382.54;1868.4;9.69;2029.27;5461.68;20.06;108.2137375;896.16
03.04.2018;33.72;53.98;321.13;225.65;1394.59;1899.57;9.6;2053.91;5440.46;21.1;108.2137375;886.94
02.04.2018;33.43;53.93;319.96;227.82;1391.56;1895.39;9.38;2048.58;5412.69;23.62;108.2137375;867.48
29.03.2018;34.08;53.56;319.51;221.31;1377.8;1893.95;9.52;2047.36;5427.71;19.97;136.3343201;773.28
28.03.2018;33.86;53.67;319.32;220.5;1458.62;1891.05;9.48;2050.45;5494.54;22.87;136.3343201;767.51
27.03.2018;33.49;53.23;319.35;220.61;1479.71;1855.16;9.5699;2041.88;5506.5;22.5;136.3343201;747.59
26.03.2018;33.843;53.57;323.04;221.41;1459.17;1868.64;9.72;2048.76;5493.25;21.03;136.3343201;741.12
